t_dat,customer_id,article_id,price,sales_channel_id
2020-08-18,12ad37d8450ff1e1a81a7f17f3aa95a7ddd084e801c28e73441e18a6799fad47,0718278004,0.005067796610169492,2
2020-08-18,1369dcb7397219b68cabc3c75710cb38228a3636a0045fdf6109bd765d15c5c4,0800691008,0.011847457627118646,1
2020-08-18,16fb6485272d40ff84c62f1d6eeff37c81cf9a98c43d55365de69df12ca3dce8,0464297007,0.016932203389830508,1
2020-08-18,16fb6485272d40ff84c62f1d6eeff37c81cf9a98c43d55365de69df12ca3dce8,0719655001,0.022016949152542376,1
2020-08-18,1a8c84a3c723d9261ba032c08e6e2fc71dcb2fc81f594992bd7da064f05e9604,0902161004,0.033881355932203386,1
2020-08-18,1a8c84a3c723d9261ba032c08e6e2fc71dcb2fc81f594992bd7da064f05e9604,0873217001,0.025406779661016947,1
2020-08-18,20965b31a183bbcbe7311eab35687647312beb0789760877d27ed283d7741ceb,0848681002,0.042355932203389825,2
2020-08-18,20965b31a183bbcbe7311eab35687647312beb0789760877d27ed283d7741ceb,0848681002,0.042355932203389825,2
2020-08-18,20965b31a183bbcbe7311eab35687647312beb0789760877d27ed283d7741ceb,0848681003,0.042355932203389825,2
2020-08-18,20965b31a183bbcbe7311eab35687647312beb0789760877d27ed283d7741ceb,0848681003,0.042355932203389825,2
2020-08-18,254c62b3bc12f8b3ccb9985c64fcd27cd095ade352e5b82026dda68d4bbc485d,0831998004,0.010661016949152542,1
2020-08-18,254c62b3bc12f8b3ccb9985c64fcd27cd095ade352e5b82026dda68d4bbc485d,0407653001,0.003949152542372881,1
2020-08-18,254c62b3bc12f8b3ccb9985c64fcd27cd095ade352e5b82026dda68d4bbc485d,0921226001,0.01523728813559322,1
2020-08-18,254c62b3bc12f8b3ccb9985c64fcd27cd095ade352e5b82026dda68d4bbc485d,0921226004,0.01523728813559322,1
2020-08-18,254c62b3bc12f8b3ccb9985c64fcd27cd095ade352e5b82026dda68d4bbc485d,0524529022,0.006084745762711864,1
2020-08-18,254c62b3bc12f8b3ccb9985c64fcd27cd095ade352e5b82026dda68d4bbc485d,0816588001,0.005474576271186441,1
2020-08-18,254c62b3bc12f8b3ccb9985c64fcd27cd095ade352e5b82026dda68d4bbc485d,0716672003,0.02288135593220339,1
2020-08-18,254c62b3bc12f8b3ccb9985c64fcd27cd095ade352e5b82026dda68d4bbc485d,0880099003,0.01523728813559322,1
2020-08-18,254c62b3bc12f8b3ccb9985c64fcd27cd095ade352e5b82026dda68d4bbc485d,0816588005,0.009135593220338982,1
2020-08-18,254c62b3bc12f8b3ccb9985c64fcd27cd095ade352e5b82026dda68d4bbc485d,0914441004,0.03049152542372881,1
2020-08-18,254c62b3bc12f8b3ccb9985c64fcd27cd095ade352e5b82026dda68d4bbc485d,0705416001,0.01523728813559322,1
2020-08-18,28a559d9d3273d8f4672e896b30d08b5b6a87cd3c7710f817cd1e8bbd32051c7,0844294002,0.01523728813559322,1
2020-08-18,28a559d9d3273d8f4672e896b30d08b5b6a87cd3c7710f817cd1e8bbd32051c7,0687033001,0.0033728813559322033,1
2020-08-18,2cd8c49e45ac21a706986d98b8c837a08872b699f3297e72c1e19314d3b8f879,0743098002,0.008457627118644067,1
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0818059003,0.017610169491525426,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0818059003,0.017610169491525426,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0924137001,0.00947457627118644,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0861123001,0.04744067796610169,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0759814035,0.027101694915254236,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0567638017,0.008135593220338981,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0748355012,0.01766101694915254,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0920732001,0.00676271186440678,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0890554003,0.017610169491525426,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0918835001,0.020322033898305086,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0918835001,0.020322033898305086,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0720125001,0.027101694915254236,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0915444001,0.00947457627118644,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0914966002,0.013542372881355931,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0918836001,0.033881355932203386,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0855935001,0.027101694915254236,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0898439003,0.017610169491525426,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0817110005,0.013542372881355931,2
2020-08-18,32d6de7dac8f8c53750a1ef0495d1a2b39eb0a4a1b8279c55989efd7b31c78e1,0855793002,0.01083050847457627,2
2020-08-18,3575ef3bfc40636469525dfdfe6e244931bae1a43ce53e02cb48e61b3976bc86,0841383002,0.008457627118644067,2
2020-08-18,3575ef3bfc40636469525dfdfe6e244931bae1a43ce53e02cb48e61b3976bc86,0881244001,0.033881355932203386,2
2020-08-18,3575ef3bfc40636469525dfdfe6e244931bae1a43ce53e02cb48e61b3976bc86,0652924041,0.042355932203389825,2
2020-08-18,3575ef3bfc40636469525dfdfe6e244931bae1a43ce53e02cb48e61b3976bc86,0652924041,0.042355932203389825,2
2020-08-18,3575ef3bfc40636469525dfdfe6e244931bae1a43ce53e02cb48e61b3976bc86,0807882001,0.016932203389830508,2
2020-08-18,38853b20bfce5f9669449b439f79e177a834ef5512c4065eaa8142549d19f288,0902288001,0.022016949152542376,2
2020-08-18,3b8274209bc622dda504d456afe0659993b3b24933507b2868ae3817762287ad,0918149001,0.022016949152542376,1
2020-08-18,3b8274209bc622dda504d456afe0659993b3b24933507b2868ae3817762287ad,0863937010,0.011847457627118646,1
2020-08-18,3b8274209bc622dda504d456afe0659993b3b24933507b2868ae3817762287ad,0863937003,0.011847457627118646,1
2020-08-18,3bf79971ab704689ae6106455b30d9e4097b068edf3e293618f54b2b5e4fa458,0685814048,0.033881355932203386,2
2020-08-18,3bf79971ab704689ae6106455b30d9e4097b068edf3e293618f54b2b5e4fa458,0936282001,0.025406779661016947,2
2020-08-18,3f52b27ba6ccf8cac75427f1ecf54b948e52c4814b49ab6488388c7f5a0318d9,0884319001,0.025406779661016947,2
2020-08-18,3f52b27ba6ccf8cac75427f1ecf54b948e52c4814b49ab6488388c7f5a0318d9,0884319001,0.025406779661016947,2
2020-08-18,3f52b27ba6ccf8cac75427f1ecf54b948e52c4814b49ab6488388c7f5a0318d9,0808621004,0.042355932203389825,2
2020-08-18,3f52b27ba6ccf8cac75427f1ecf54b948e52c4814b49ab6488388c7f5a0318d9,0751471001,0.033881355932203386,2
2020-08-18,437cb017c782d27299043b8ded9fe3dde7df9a63524f659ff68b5260058faab0,0816938006,0.022016949152542376,1
2020-08-18,4490f08b6bfa616520d26fa90e8a5a887120411ffe1bbe4c48c787100abaa6bb,0760084013,0.025406779661016947,1
2020-08-18,46bcd801648a62f2048ec5e95b143929ba704be93bdd2c1aee4ea4826b884dfa,0852910001,0.06777966101694916,2
2020-08-18,46bcd801648a62f2048ec5e95b143929ba704be93bdd2c1aee4ea4826b884dfa,0910132001,0.016932203389830508,2
2020-08-18,46bcd801648a62f2048ec5e95b143929ba704be93bdd2c1aee4ea4826b884dfa,0850917003,0.025406779661016947,2
2020-08-18,46bcd801648a62f2048ec5e95b143929ba704be93bdd2c1aee4ea4826b884dfa,0850917003,0.025406779661016947,2
2020-08-18,46bcd801648a62f2048ec5e95b143929ba704be93bdd2c1aee4ea4826b884dfa,0852910001,0.06777966101694916,2
2020-08-18,46bcd801648a62f2048ec5e95b143929ba704be93bdd2c1aee4ea4826b884dfa,0762846006,0.025406779661016947,2
2020-08-18,49cddab47c4543d3b465883a31b24b9cca1b5052f1cc361ff918fee99b3be9c7,0903951002,0.025406779661016947,1
2020-08-18,49cddab47c4543d3b465883a31b24b9cca1b5052f1cc361ff918fee99b3be9c7,0908729009,0.021169491525423727,1
2020-08-18,4a34b31209d89f9e4fde88e7b7225efb42a870c45801f0725aeaaa1c886eb751,0838099001,0.013542372881355931,1
2020-08-18,4a34b31209d89f9e4fde88e7b7225efb42a870c45801f0725aeaaa1c886eb751,0907702001,0.016932203389830508,1
2020-08-18,4c279404bb0a76445e0b1124d86bb86650df56cfbc018ee58a62f48f02a82985,0664074072,0.01371186440677966,1
2020-08-18,4c279404bb0a76445e0b1124d86bb86650df56cfbc018ee58a62f48f02a82985,0816166008,0.015067796610169493,1
2020-08-18,4c791c425f7c543e869ae8fc39cb7dc55b30f409c516bc6cd1e29947240b1ccd,0832307003,0.050830508474576264,2
2020-08-18,53cef962dfed11ca46e3899f01364c09b4c35eafb77ce6692376f43f3497e0e0,0894668002,0.025406779661016947,2
2020-08-18,53cef962dfed11ca46e3899f01364c09b4c35eafb77ce6692376f43f3497e0e0,0944506001,0.042355932203389825,2
2020-08-18,53cef962dfed11ca46e3899f01364c09b4c35eafb77ce6692376f43f3497e0e0,0909924002,0.033881355932203386,2
2020-08-18,57163c157734fe185c1b025f6a782425d0493dc45f0b69ecdd2fbfb8f0c4e1d4,0746069006,0.06777966101694916,1
2020-08-18,5c1d1438536edba9545b50033e0cc08203f27bdeab5701d2aee14ba4fdb3184e,0833981001,0.005067796610169492,1
2020-08-18,5c1d1438536edba9545b50033e0cc08203f27bdeab5701d2aee14ba4fdb3184e,0843730002,0.016932203389830508,1
2020-08-18,5d8de215ad3b4cad58dbe7c753cfa10606098d3df12bebf6265129d47c2b4588,0915529003,0.03049152542372881,1
2020-08-18,5d8de215ad3b4cad58dbe7c753cfa10606098d3df12bebf6265129d47c2b4588,0915529001,0.03049152542372881,1
2020-08-18,6152e806e2d743154760e98b5365810094d7fff9f873800e56ddc4f5af8d3d80,0820541001,0.010152542372881357,2
2020-08-18,6152e806e2d743154760e98b5365810094d7fff9f873800e56ddc4f5af8d3d80,0870447002,0.013542372881355931,2
2020-08-18,6152e806e2d743154760e98b5365810094d7fff9f873800e56ddc4f5af8d3d80,0756209004,0.011847457627118646,2
2020-08-18,62b0a516f0b42cca224c6e68f1014a1b78c59088f1dd3d5d9e3de52433faf62b,0344956026,0.0111864406779661,1
2020-08-18,62b0a516f0b42cca224c6e68f1014a1b78c59088f1dd3d5d9e3de52433faf62b,0821513005,0.02098305084745763,1
2020-08-18,63b28ef8a026cd996180f58834c3897e45ef9112b4652b06418b6576b661deac,0742115002,0.00676271186440678,1
2020-08-18,66ad627b61d2dbfdcf5b4abbe6b12f7c808c4d60e555f5bec28b789f25debd43,0886754001,0.022016949152542376,1
2020-08-18,66ad627b61d2dbfdcf5b4abbe6b12f7c808c4d60e555f5bec28b789f25debd43,0770315017,0.016932203389830508,1
2020-08-18,66ad627b61d2dbfdcf5b4abbe6b12f7c808c4d60e555f5bec28b789f25debd43,0770315010,0.016932203389830508,1
2020-08-18,7a82adeeffe4fe03c54a1e562628331ff62a3edb5902e9a469a1c53e6368238f,0904230003,0.033881355932203386,2
2020-08-18,7fbb0982aafbd50288df2e99cbd5d59ea7274c80a016bccb329408c57b9271e8,0903773005,0.016932203389830508,2
2020-08-18,7fbb0982aafbd50288df2e99cbd5d59ea7274c80a016bccb329408c57b9271e8,0882613001,0.033881355932203386,2
2020-08-18,7fbb0982aafbd50288df2e99cbd5d59ea7274c80a016bccb329408c57b9271e8,0871527003,0.033881355932203386,2
2020-08-18,7fbb0982aafbd50288df2e99cbd5d59ea7274c80a016bccb329408c57b9271e8,0881362002,0.050830508474576264,2
2020-08-18,7fbb0982aafbd50288df2e99cbd5d59ea7274c80a016bccb329408c57b9271e8,0871561006,0.05930508474576271,2
2020-08-18,7fbb0982aafbd50288df2e99cbd5d59ea7274c80a016bccb329408c57b9271e8,0863595005,0.033881355932203386,2
2020-08-18,83328f92a775e0d8410f18b5031a882c5dd5234bfab5b931abbc643201591411,0711053005,0.013542372881355931,1
2020-08-18,83328f92a775e0d8410f18b5031a882c5dd5234bfab5b931abbc643201591411,0711053009,0.013542372881355931,1
2020-08-18,84bb289aa023dee547969162608e40eced72a3869638e4060be093f004f0731a,0870970003,0.025406779661016947,2
2020-08-18,84bb289aa023dee547969162608e40eced72a3869638e4060be093f004f0731a,0870970004,0.025406779661016947,2
2020-08-18,8d19ccbaf17c64ea41baa84c84edb8ee12ea216362e2b45af111d1ce11be4848,0810169018,0.050830508474576264,2
2020-08-18,8d19ccbaf17c64ea41baa84c84edb8ee12ea216362e2b45af111d1ce11be4848,0810169002,0.050830508474576264,2
2020-08-18,92e5af0b5e79cdbedd8aaab47d603079a7138c6546a2665a8750fe2f345bfde5,0806131001,0.027101694915254236,1
2020-08-18,94fa5ce37b8f041f14ceef9940c2a0243864701dca6b704bde3b5217a7646091,0810170016,0.06777966101694916,2
2020-08-18,94fa5ce37b8f041f14ceef9940c2a0243864701dca6b704bde3b5217a7646091,0754792004,0.025406779661016947,2
2020-08-18,95b40515919d9cb962b621a0af4cf1443fcca83c63a4bfb04eaf9ec09834efd2,0857812003,0.025406779661016947,2
2020-08-18,9c18eee48114e28b338dfa0631cff38c832e6c9469b009cb31ce3f8ec50b3909,0717490008,0.008457627118644067,2
2020-08-18,9c18eee48114e28b338dfa0631cff38c832e6c9469b009cb31ce3f8ec50b3909,0878080003,0.025406779661016947,2
2020-08-18,9c18eee48114e28b338dfa0631cff38c832e6c9469b009cb31ce3f8ec50b3909,0610776105,0.008457627118644067,2
2020-08-18,9c18eee48114e28b338dfa0631cff38c832e6c9469b009cb31ce3f8ec50b3909,0554598070,0.016932203389830508,2
2020-08-18,9c18eee48114e28b338dfa0631cff38c832e6c9469b009cb31ce3f8ec50b3909,0900176002,0.033881355932203386,2
2020-08-18,9e8aac9a79c66788645104e0e94ce46c6b95c0f80c7007e8582f8641d78ba54a,0700765001,0.025406779661016947,2
2020-08-18,9e8aac9a79c66788645104e0e94ce46c6b95c0f80c7007e8582f8641d78ba54a,0879012001,0.03049152542372881,2
2020-08-18,9e8aac9a79c66788645104e0e94ce46c6b95c0f80c7007e8582f8641d78ba54a,0894756002,0.022016949152542376,2
2020-08-18,9ef339c359c49f7855667773ee46c64e8712e053b41432d07c2190fc84ff8aeb,0665666010,0.042355932203389825,2
2020-08-18,a283535411a1fe6c84c01e6836912249c99f36ddafca1cbe5fd3dc4a51beac6e,0889664002,0.022016949152542376,2
2020-08-18,a283535411a1fe6c84c01e6836912249c99f36ddafca1cbe5fd3dc4a51beac6e,0763284006,0.022016949152542376,2
2020-08-18,a838c0167b2a916ff915f9a619ca321d0f3c7663222d3411576c95fa55cc32bd,0856270003,0.033881355932203386,2
2020-08-18,a838c0167b2a916ff915f9a619ca321d0f3c7663222d3411576c95fa55cc32bd,0918292011,0.042355932203389825,2
2020-08-18,a99f670c3d242fbe490a95ba18ad4877c4ee200fa473cc42ad3dcd34358cacdc,0711649004,0.025406779661016947,1
2020-08-18,a99f670c3d242fbe490a95ba18ad4877c4ee200fa473cc42ad3dcd34358cacdc,0888017002,0.04744067796610169,1
2020-08-18,ab18d18e7c025d86aa79555c38c733384a9b9fb2355d8c74787ad30f439530fc,0904230004,0.033881355932203386,2
2020-08-18,ab18d18e7c025d86aa79555c38c733384a9b9fb2355d8c74787ad30f439530fc,0858376005,0.031762711864406774,2
2020-08-18,ab18d18e7c025d86aa79555c38c733384a9b9fb2355d8c74787ad30f439530fc,0888229003,0.016932203389830508,2
2020-08-18,b37a15f57e8eb813013ca3a4663b1ea7b01f84c78c10c3907026af1d01c9c442,0733097001,0.016932203389830508,1
2020-08-18,b37a15f57e8eb813013ca3a4663b1ea7b01f84c78c10c3907026af1d01c9c442,0742258025,0.033881355932203386,1
2020-08-18,b37a15f57e8eb813013ca3a4663b1ea7b01f84c78c10c3907026af1d01c9c442,0673677002,0.025406779661016947,1
2020-08-18,b55c7409405eb10caf672a7c4ebdc162fa9e46db4a50f53135911b57ce8bd7bc,0827635001,0.050830508474576264,1
2020-08-18,bfb8fc4e97a9ea7a70089e1f3c0a1c64764edb143eda5127e0ef056844f026fa,0579541001,0.016932203389830508,1
2020-08-18,c658c00e22d805816deeffb7fad7e262fb001e4de174595488c0e789cab0d906,0704126009,0.033881355932203386,2
2020-08-18,c658c00e22d805816deeffb7fad7e262fb001e4de174595488c0e789cab0d906,0845790006,0.033881355932203386,2
2020-08-18,c7c82ff0ff3cf36868c62401fa5882a6c5c6b7ba5d17ab003b3de584816609c7,0874891001,0.033881355932203386,2
2020-08-18,c7c82ff0ff3cf36868c62401fa5882a6c5c6b7ba5d17ab003b3de584816609c7,0881863004,0.025406779661016947,2
2020-08-18,c7c82ff0ff3cf36868c62401fa5882a6c5c6b7ba5d17ab003b3de584816609c7,0921906003,0.033881355932203386,2
2020-08-18,cb3603b4c06a4a3889873087eacf783420011d09c50a09691de67eac43dd1439,0836551004,0.008457627118644067,1
2020-08-18,cb3603b4c06a4a3889873087eacf783420011d09c50a09691de67eac43dd1439,0721468001,0.010152542372881357,1
2020-08-18,ccbd6da41c14cbbf4abc3784395df5c0d16fb798f23a8ae3320f58215c5da942,0270375004,0.005067796610169492,1
2020-08-18,ccbd6da41c14cbbf4abc3784395df5c0d16fb798f23a8ae3320f58215c5da942,0707269004,0.033881355932203386,1
2020-08-18,d00ca08b0d2e50325a0f820d3aa8c6a6efe2da5dc5d093810db623bbc29f91c8,0831302001,0.033881355932203386,2
2020-08-18,d00ca08b0d2e50325a0f820d3aa8c6a6efe2da5dc5d093810db623bbc29f91c8,0853390001,0.025406779661016947,2
2020-08-18,d00ca08b0d2e50325a0f820d3aa8c6a6efe2da5dc5d093810db623bbc29f91c8,0883719001,0.016932203389830508,2
2020-08-18,d00ca08b0d2e50325a0f820d3aa8c6a6efe2da5dc5d093810db623bbc29f91c8,0781613016,0.050830508474576264,2
2020-08-18,d00ca08b0d2e50325a0f820d3aa8c6a6efe2da5dc5d093810db623bbc29f91c8,0781613016,0.050830508474576264,2
2020-08-18,d00ca08b0d2e50325a0f820d3aa8c6a6efe2da5dc5d093810db623bbc29f91c8,0766495013,0.025406779661016947,2
2020-08-18,d00ca08b0d2e50325a0f820d3aa8c6a6efe2da5dc5d093810db623bbc29f91c8,0843373001,0.016932203389830508,2
2020-08-18,d00ca08b0d2e50325a0f820d3aa8c6a6efe2da5dc5d093810db623bbc29f91c8,0853391001,0.016932203389830508,2
2020-08-18,d00ca08b0d2e50325a0f820d3aa8c6a6efe2da5dc5d093810db623bbc29f91c8,0728162002,0.008457627118644067,2
2020-08-18,d00ca08b0d2e50325a0f820d3aa8c6a6efe2da5dc5d093810db623bbc29f91c8,0448509014,0.042355932203389825,2
2020-08-18,d00ca08b0d2e50325a0f820d3aa8c6a6efe2da5dc5d093810db623bbc29f91c8,0925978002,0.042355932203389825,2
2020-08-18,d1404d9f0f0219456e746d4ae78e3e662d5f47678986657570fef59de3a613e9,0882961003,0.022016949152542376,2
2020-08-18,d1404d9f0f0219456e746d4ae78e3e662d5f47678986657570fef59de3a613e9,0835852003,0.016932203389830508,2
2020-08-18,d1404d9f0f0219456e746d4ae78e3e662d5f47678986657570fef59de3a613e9,0857097001,0.016932203389830508,2
2020-08-18,d14818202d00d20295d055b86aa74041d639db55d4a6d1c6615d6a2142438bf8,0795975004,0.013542372881355931,2
2020-08-18,d374f513a64a33d5c52b8372dbb051df333e42b92567266c3297361697ca3341,0869418004,0.025406779661016947,2
2020-08-18,d42bb780856afbdf19f6a7f869ed4f2db071987c7e1dc03fb114977a4d16fbbe,0733098018,0.016932203389830508,1
2020-08-18,d42bb780856afbdf19f6a7f869ed4f2db071987c7e1dc03fb114977a4d16fbbe,0865929001,0.016932203389830508,1
2020-08-18,d42bb780856afbdf19f6a7f869ed4f2db071987c7e1dc03fb114977a4d16fbbe,0840607010,0.018627118644067797,1
2020-08-18,d42bb780856afbdf19f6a7f869ed4f2db071987c7e1dc03fb114977a4d16fbbe,0926502001,0.05930508474576271,1
2020-08-18,d433d404c3b48f8ae41500e05662eb2a563aa20dfbd6434efcacca53fea5e0f7,0861583008,0.050830508474576264,1
2020-08-18,daffef5698936d147026096224e2ea749aa0fa6bb6df0a597f60303ab9fda6bf,0861803009,0.015864406779661017,1
2020-08-18,daffef5698936d147026096224e2ea749aa0fa6bb6df0a597f60303ab9fda6bf,0852584002,0.031728813559322035,1
2020-08-18,daffef5698936d147026096224e2ea749aa0fa6bb6df0a597f60303ab9fda6bf,0854043001,0.02855932203389831,1
2020-08-18,daffef5698936d147026096224e2ea749aa0fa6bb6df0a597f60303ab9fda6bf,0857896001,0.02377966101694915,1
2020-08-18,df5d56667399673ac0525cc13ddd90a9b97acfd6952d2cc5cc316eab6311f9c8,0812210001,0.050830508474576264,2
2020-08-18,e25a435fa400a99d8665eac8544016f4a4dc11c4d48f96912567ad27b49aa8b4,0750423012,0.042355932203389825,2
2020-08-18,e515ec9d9b810de2d7f0b13a7b6df7d106a4e0d4ea140870c67b38579ddc9290,0743790005,0.033881355932203386,2
2020-08-18,e515ec9d9b810de2d7f0b13a7b6df7d106a4e0d4ea140870c67b38579ddc9290,0721107003,0.042355932203389825,2
2020-08-18,ec287f3267b5f572779c211b5756922c4adb972e7301dc113c9a87a1b662a865,0928088001,0.05930508474576271,2
2020-08-18,f0b2bad7e9833a61c060b450435f20d0b862ec7ee126dbc407783c40f35183b4,0470985003,0.010152542372881357,2
2020-08-18,f5ae9246edadcc5e24b354d7789f28742cdc5363740df776d2b65160ccd77659,0890450001,0.025406779661016947,2
2020-08-18,f5ae9246edadcc5e24b354d7789f28742cdc5363740df776d2b65160ccd77659,0891542003,0.050830508474576264,2
2020-08-18,f5ae9246edadcc5e24b354d7789f28742cdc5363740df776d2b65160ccd77659,0896152002,0.033881355932203386,2
2020-08-18,f6a17d49ac914162eb17a9e33eabd9c008759899605c89f59d627f989908fbe5,0910601001,0.042355932203389825,2
2020-08-18,f6a17d49ac914162eb17a9e33eabd9c008759899605c89f59d627f989908fbe5,0910601001,0.042355932203389825,2
2020-08-18,f7492fe4c95a5a510627827a0a82230011f81247de9740ad64ec9823a682e429,0921090004,0.025406779661016947,1
2020-08-18,f7492fe4c95a5a510627827a0a82230011f81247de9740ad64ec9823a682e429,0920414002,0.013542372881355931,1
2020-08-18,fe452b72e97790e68dcf79f49521782d486c345981f773a16160db6fa2b28567,0915101005,0.006779661016949152,1
2020-08-18,fe452b72e97790e68dcf79f49521782d486c345981f773a16160db6fa2b28567,0865314014,0.004050847457627119,1
